TransactionID,CardType,CardTier,AmountUSD,MerchantCategory,DeviceOS,CountryCode,CVV_Result,ThreeDSecureStatus,VelocityLastHour,RiskEngineScore,IsChargeback
CGW_0000989,DEBIT,INFINITE,799.04,4829_MONEY_TRANSFER,Android,CA,MATCH,SUCCESS_OTP,1,0.81,0
CGW_0000990,DEBIT,SIGNATURE,917.32,5812_RESTAURANT,Android,AU,MATCH,FAILED,8,0.96,1
CGW_0000991,DEBIT,SIGNATURE,1353.10,5411_GROCERY,MacOS_Safari,SG,MATCH,FAILED,12,0.21,0
CGW_0000992,CREDIT,GOLD,498.52,4829_MONEY_TRANSFER,Android,SG,MATCH,FAILED,7,0.81,0
CGW_0000993,DEBIT,PLATINUM,1729.80,4829_MONEY_TRANSFER,MacOS_Safari,GB,MATCH,FAILED,9,0.60,0
CGW_0000994,PREPAID,SIGNATURE,1835.35,5732_ELECTRONICS,MacOS_Safari,DE,MISMATCH,BYPASSED,5,0.63,1
CGW_0000995,PREPAID,SIGNATURE,2433.16,4722_TRAVEL,Windows_Chrome,SG,MATCH,SUCCESS_OTP,5,0.63,0
CGW_0000996,CORPORATE,CLASSIC,1611.60,5812_RESTAURANT,MacOS_Safari,DE,MATCH,SUCCESS_BIOMETRIC,5,0.11,0
CGW_0000997,CORPORATE,CLASSIC,3610.21,5812_RESTAURANT,MacOS_Safari,AU,MATCH,FAILED,5,0.16,0
CGW_0000998,DEBIT,GOLD,3359.42,5411_GROCERY,iOS,US,MATCH,SUCCESS_OTP,2,0.28,1
CGW_0000999,PREPAID,PLATINUM,2810.35,4722_TRAVEL,MacOS_Safari,US,MATCH,BYPASSED,9,0.96,1
CGW_0001000,DEBIT,SIGNATURE,1344.46,5732_ELECTRONICS,Android,CA,MISMATCH,SUCCESS_OTP,11,0.48,1
CGW_0001001,DEBIT,GOLD,173.78,7995_BETTING,Android,IN,MATCH,SUCCESS_BIOMETRIC,5,0.60,1
CGW_0001002,CORPORATE,CLASSIC,95.51,7995_BETTING,Windows_Chrome,GB,MATCH,SUCCESS_BIOMETRIC,10,0.42,1
CGW_0001003,CREDIT,INFINITE,1508.89,4829_MONEY_TRANSFER,iOS,DE,MATCH,SUCCESS_OTP,11,0.73,0
CGW_0001004,DEBIT,GOLD,313.19,4722_TRAVEL,MacOS_Safari,US,MISMATCH,SUCCESS_OTP,7,0.89,1
CGW_0001005,CORPORATE,CLASSIC,1422.78,7995_BETTING,MacOS_Safari,CA,MISMATCH,SUCCESS_OTP,3,0.47,1
CGW_0001006,PREPAID,GOLD,403.10,5732_ELECTRONICS,Android,DE,MATCH,BYPASSED,2,0.04,0
CGW_0001007,PREPAID,INFINITE,4478.37,5732_ELECTRONICS,Linux_Firefox,IN,MATCH,SUCCESS_BIOMETRIC,7,0.63,0
CGW_0001008,CORPORATE,GOLD,3438.32,7995_BETTING,MacOS_Safari,DE,MATCH,FAILED,6,0.09,1
CGW_0001009,CREDIT,INFINITE,1745.30,4829_MONEY_TRANSFER,Windows_Chrome,CA,MATCH,SUCCESS_OTP,4,0.23,0
CGW_0001010,CREDIT,PLATINUM,3627.15,5812_RESTAURANT,iOS,DE,MATCH,BYPASSED,8,0.19,0
CGW_0001011,CREDIT,INFINITE,90.38,5411_GROCERY,Android,AU,MATCH,SUCCESS_BIOMETRIC,9,0.36,0
CGW_0001012,PREPAID,CLASSIC,2446.96,5411_GROCERY,Android,GB,MATCH,SUCCESS_BIOMETRIC,8,0.86,1
CGW_0001013,DEBIT,CLASSIC,3863.56,7995_BETTING,Linux_Firefox,AE,MATCH,SUCCESS_OTP,12,0.84,1
CGW_0001014,DEBIT,SIGNATURE,600.52,4722_TRAVEL,Windows_Chrome,AU,MATCH,SUCCESS_BIOMETRIC,4,0.26,0
CGW_0001015,PREPAID,SIGNATURE,1445.47,4722_TRAVEL,Windows_Chrome,IN,MISMATCH,SUCCESS_BIOMETRIC,10,0.24,1
CGW_0001016,DEBIT,CLASSIC,4237.59,4722_TRAVEL,MacOS_Safari,AU,MISMATCH,BYPASSED,7,0.13,1
CGW_0001017,DEBIT,GOLD,4132.51,4829_MONEY_TRANSFER,Linux_Firefox,SG,MATCH,SUCCESS_OTP,4,0.10,1
CGW_0001018,DEBIT,CLASSIC,2545.61,4722_TRAVEL,MacOS_Safari,AE,MATCH,SUCCESS_OTP,4,0.93,1
CGW_0001019,CREDIT,SIGNATURE,1175.69,4722_TRAVEL,Windows_Chrome,DE,MATCH,FAILED,10,0.56,0
CGW_0001020,CORPORATE,SIGNATURE,2835.22,5411_GROCERY,Windows_Chrome,AU,MATCH,SUCCESS_BIOMETRIC,10,0.68,0
CGW_0001021,PREPAID,PLATINUM,3520.28,5732_ELECTRONICS,MacOS_Safari,GB,MATCH,SUCCESS_OTP,12,0.95,1
CGW_0001022,PREPAID,GOLD,1622.34,4829_MONEY_TRANSFER,Android,DE,MISMATCH,SUCCESS_BIOMETRIC,12,0.43,1
CGW_0001023,CORPORATE,SIGNATURE,2612.33,4722_TRAVEL,Android,AE,MATCH,BYPASSED,1,0.67,0
CGW_0001024,CREDIT,PLATINUM,3029.69,4829_MONEY_TRANSFER,iOS,CA,MATCH,SUCCESS_OTP,1,0.72,1
CGW_0001025,CORPORATE,GOLD,2553.32,5812_RESTAURANT,MacOS_Safari,AU,MATCH,SUCCESS_OTP,4,0.16,0
CGW_0001026,CORPORATE,PLATINUM,1260.81,4722_TRAVEL,Windows_Chrome,US,MISMATCH,BYPASSED,5,0.12,1
CGW_0001027,DEBIT,PLATINUM,1721.66,5732_ELECTRONICS,MacOS_Safari,CA,MATCH,FAILED,3,0.81,0
CGW_0001028,PREPAID,PLATINUM,1549.15,5812_RESTAURANT,Windows_Chrome,CA,MATCH,SUCCESS_OTP,4,0.61,0
CGW_0001029,CORPORATE,CLASSIC,2553.37,5732_ELECTRONICS,Windows_Chrome,DE,MISMATCH,FAILED,3,0.33,1
CGW_0001030,DEBIT,CLASSIC,347.63,7995_BETTING,Windows_Chrome,SG,MATCH,BYPASSED,12,0.35,1
CGW_0001031,CREDIT,SIGNATURE,140.40,5732_ELECTRONICS,MacOS_Safari,AE,MATCH,SUCCESS_BIOMETRIC,5,0.69,0
CGW_0001032,PREPAID,SIGNATURE,1519.24,5411_GROCERY,Linux_Firefox,US,MATCH,FAILED,8,0.36,0
CGW_0001033,DEBIT,SIGNATURE,4366.27,5732_ELECTRONICS,Windows_Chrome,CA,MATCH,SUCCESS_OTP,6,0.27,0
CGW_0001034,DEBIT,INFINITE,1144.23,5732_ELECTRONICS,Android,CA,MATCH,SUCCESS_BIOMETRIC,10,0.91,1
CGW_0001035,PREPAID,PLATINUM,4493.50,4829_MONEY_TRANSFER,MacOS_Safari,CA,MATCH,SUCCESS_BIOMETRIC,9,0.80,1
CGW_0001036,PREPAID,SIGNATURE,1110.13,4722_TRAVEL,Windows_Chrome,AU,MATCH,SUCCESS_BIOMETRIC,9,0.41,0
CGW_0001037,CORPORATE,SIGNATURE,3189.87,7995_BETTING,Windows_Chrome,AU,MATCH,FAILED,3,0.98,1
CGW_0001038,DEBIT,INFINITE,262.74,4829_MONEY_TRANSFER,Android,SG,MISMATCH,FAILED,3,0.06,1
CGW_0001039,DEBIT,CLASSIC,2671.17,5411_GROCERY,MacOS_Safari,GB,MISMATCH,BYPASSED,8,0.32,1
CGW_0001040,DEBIT,SIGNATURE,3490.56,5732_ELECTRONICS,Windows_Chrome,US,MISMATCH,BYPASSED,7,0.38,1
CGW_0001041,CREDIT,PLATINUM,1071.35,5732_ELECTRONICS,Windows_Chrome,IN,MATCH,FAILED,2,0.77,0
CGW_0001042,CREDIT,INFINITE,4065.55,4829_MONEY_TRANSFER,Android,US,MATCH,SUCCESS_OTP,5,0.67,1
CGW_0001043,PREPAID,INFINITE,4207.90,7995_BETTING,MacOS_Safari,GB,MATCH,SUCCESS_BIOMETRIC,10,0.93,1
CGW_0001044,CREDIT,PLATINUM,1352.34,7995_BETTING,Android,IN,MISMATCH,SUCCESS_OTP,12,0.51,1
CGW_0001045,PREPAID,PLATINUM,899.92,5411_GROCERY,Windows_Chrome,CA,MATCH,FAILED,5,0.75,0
CGW_0001046,CORPORATE,PLATINUM,1702.87,5732_ELECTRONICS,MacOS_Safari,AE,MATCH,SUCCESS_OTP,2,0.04,0
CGW_0001047,CREDIT,INFINITE,3099.86,7995_BETTING,iOS,GB,MATCH,FAILED,12,0.24,1
CGW_0001048,CORPORATE,PLATINUM,1875.67,5732_ELECTRONICS,Linux_Firefox,IN,MISMATCH,SUCCESS_BIOMETRIC,12,0.19,1
CGW_0001049,DEBIT,INFINITE,3502.00,5411_GROCERY,MacOS_Safari,AE,MATCH,SUCCESS_BIOMETRIC,7,0.54,0
CGW_0001050,PREPAID,INFINITE,3765.46,5812_RESTAURANT,Linux_Firefox,CA,MATCH,SUCCESS_OTP,12,0.32,0
CGW_0001051,DEBIT,GOLD,210.99,7995_BETTING,Android,IN,MATCH,BYPASSED,7,0.91,1
CGW_0001052,CORPORATE,INFINITE,2599.96,5812_RESTAURANT,MacOS_Safari,AE,MATCH,SUCCESS_BIOMETRIC,10,0.24,0
CGW_0001053,PREPAID,CLASSIC,3726.42,5732_ELECTRONICS,Windows_Chrome,GB,MATCH,BYPASSED,2,0.37,0
CGW_0001054,CORPORATE,GOLD,435.02,4722_TRAVEL,MacOS_Safari,IN,MATCH,FAILED,3,0.06,0
CGW_0001055,DEBIT,INFINITE,617.72,7995_BETTING,Android,DE,MATCH,SUCCESS_BIOMETRIC,1,0.61,1
CGW_0001056,CORPORATE,PLATINUM,3477.44,5732_ELECTRONICS,Windows_Chrome,IN,MATCH,FAILED,12,0.95,1
CGW_0001057,CORPORATE,SIGNATURE,260.51,4829_MONEY_TRANSFER,Linux_Firefox,SG,MATCH,SUCCESS_OTP,9,0.68,0
CGW_0001058,PREPAID,SIGNATURE,2385.75,4829_MONEY_TRANSFER,MacOS_Safari,US,MATCH,SUCCESS_OTP,3,0.07,0
CGW_0001059,CORPORATE,SIGNATURE,3888.79,7995_BETTING,Windows_Chrome,US,MATCH,BYPASSED,2,0.21,1
CGW_0001060,CREDIT,SIGNATURE,3402.59,5411_GROCERY,Android,IN,MATCH,SUCCESS_OTP,4,0.82,0
CGW_0001061,CREDIT,GOLD,3027.19,7995_BETTING,MacOS_Safari,US,MATCH,FAILED,1,0.98,1
CGW_0001062,DEBIT,CLASSIC,4438.41,5812_RESTAURANT,Windows_Chrome,GB,MATCH,FAILED,6,0.92,1
CGW_0001063,CREDIT,PLATINUM,3803.11,4829_MONEY_TRANSFER,Linux_Firefox,GB,MATCH,FAILED,9,0.83,0
CGW_0001064,CORPORATE,CLASSIC,978.16,7995_BETTING,iOS,IN,MATCH,BYPASSED,8,0.59,1
CGW_0001065,CORPORATE,SIGNATURE,372.02,4722_TRAVEL,Linux_Firefox,AU,MISMATCH,SUCCESS_BIOMETRIC,10,0.42,1
CGW_0001066,DEBIT,GOLD,1635.20,5812_RESTAURANT,iOS,US,MISMATCH,BYPASSED,11,0.17,1
CGW_0001067,PREPAID,SIGNATURE,2989.30,5732_ELECTRONICS,iOS,SG,MATCH,BYPASSED,5,0.35,0
CGW_0001068,DEBIT,CLASSIC,1077.15,4722_TRAVEL,Android,AE,MATCH,SUCCESS_OTP,11,0.29,0
CGW_0001069,CREDIT,GOLD,1573.74,5812_RESTAURANT,MacOS_Safari,GB,MATCH,BYPASSED,5,0.98,1
CGW_0001070,PREPAID,PLATINUM,3863.63,5732_ELECTRONICS,Windows_Chrome,SG,MISMATCH,BYPASSED,1,0.37,1
CGW_0001071,DEBIT,CLASSIC,601.60,5812_RESTAURANT,Android,DE,MATCH,FAILED,11,0.53,0
CGW_0001072,CREDIT,GOLD,1752.82,7995_BETTING,Android,US,MATCH,SUCCESS_BIOMETRIC,2,0.39,1
CGW_0001073,CORPORATE,CLASSIC,3314.65,5812_RESTAURANT,Windows_Chrome,AU,MATCH,BYPASSED,12,0.39,1
CGW_0001074,CORPORATE,SIGNATURE,2185.97,5732_ELECTRONICS,Windows_Chrome,CA,MATCH,BYPASSED,5,0.40,0
CGW_0001075,DEBIT,PLATINUM,4138.21,4722_TRAVEL,Linux_Firefox,AU,MATCH,SUCCESS_OTP,3,0.71,0
CGW_0001076,DEBIT,PLATINUM,512.89,4722_TRAVEL,iOS,CA,MATCH,SUCCESS_BIOMETRIC,7,0.74,0
CGW_0001077,DEBIT,GOLD,3435.82,4829_MONEY_TRANSFER,MacOS_Safari,SG,MATCH,FAILED,2,0.25,0
CGW_0001078,DEBIT,GOLD,3328.07,5411_GROCERY,iOS,GB,MATCH,SUCCESS_BIOMETRIC,4,0.21,0
CGW_0001079,DEBIT,PLATINUM,1013.90,7995_BETTING,Linux_Firefox,CA,MATCH,FAILED,1,0.54,1
CGW_0001080,PREPAID,PLATINUM,3424.63,5812_RESTAURANT,MacOS_Safari,AU,MATCH,SUCCESS_BIOMETRIC,12,0.63,1
CGW_0001081,CREDIT,INFINITE,1096.72,5411_GROCERY,Android,AU,MISMATCH,SUCCESS_OTP,6,0.06,1
CGW_0001082,CORPORATE,GOLD,288.81,5411_GROCERY,Windows_Chrome,IN,MISMATCH,FAILED,9,0.61,1
CGW_0001083,CREDIT,SIGNATURE,827.12,4722_TRAVEL,Linux_Firefox,SG,MATCH,SUCCESS_OTP,7,0.07,0
CGW_0001084,CREDIT,INFINITE,2832.64,5812_RESTAURANT,Android,DE,MISMATCH,FAILED,10,0.82,1
CGW_0001085,CORPORATE,INFINITE,3601.14,4722_TRAVEL,Linux_Firefox,IN,MATCH,SUCCESS_OTP,4,0.68,1
CGW_0001086,CREDIT,INFINITE,2011.52,5812_RESTAURANT,MacOS_Safari,SG,MATCH,SUCCESS_OTP,10,0.52,0
CGW_0001087,CORPORATE,SIGNATURE,3436.22,5732_ELECTRONICS,Android,US,MISMATCH,SUCCESS_OTP,9,0.60,1
CGW_0001088,DEBIT,GOLD,375.24,4722_TRAVEL,Android,US,MATCH,BYPASSED,12,0.45,0
CGW_0001089,DEBIT,GOLD,1852.93,4829_MONEY_TRANSFER,MacOS_Safari,SG,MATCH,BYPASSED,6,0.46,0
CGW_0001090,DEBIT,INFINITE,2672.98,5812_RESTAURANT,Android,AU,MATCH,SUCCESS_BIOMETRIC,9,0.18,0
CGW_0001091,DEBIT,CLASSIC,224.42,5411_GROCERY,Android,AU,MATCH,SUCCESS_OTP,9,0.95,1
CGW_0001092,DEBIT,GOLD,3626.00,5812_RESTAURANT,Android,AU,MATCH,BYPASSED,7,0.42,0
CGW_0001093,DEBIT,GOLD,204.85,5812_RESTAURANT,Linux_Firefox,AU,MATCH,FAILED,2,0.62,0
CGW_0001094,CREDIT,SIGNATURE,4155.30,5411_GROCERY,Windows_Chrome,US,MATCH,SUCCESS_BIOMETRIC,8,0.09,1
CGW_0001095,CREDIT,PLATINUM,1017.64,4829_MONEY_TRANSFER,MacOS_Safari,CA,MATCH,FAILED,5,0.77,0
CGW_0001096,CORPORATE,PLATINUM,3820.13,5732_ELECTRONICS,Android,DE,MATCH,FAILED,2,0.09,1
CGW_0001097,PREPAID,GOLD,4262.38,4722_TRAVEL,Linux_Firefox,SG,MISMATCH,FAILED,10,0.84,1
CGW_0001098,CREDIT,PLATINUM,2587.06,5732_ELECTRONICS,Windows_Chrome,US,MATCH,SUCCESS_BIOMETRIC,6,0.04,0
CGW_0001099,CORPORATE,PLATINUM,176.07,7995_BETTING,Android,DE,MISMATCH,SUCCESS_BIOMETRIC,9,0.94,1
CGW_0001100,DEBIT,GOLD,131.00,4829_MONEY_TRANSFER,Windows_Chrome,GB,MATCH,BYPASSED,9,0.84,0
CGW_0001101,DEBIT,GOLD,4420.48,5411_GROCERY,Android,US,MATCH,BYPASSED,8,0.76,1
CGW_0001102,DEBIT,SIGNATURE,3927.81,4722_TRAVEL,Windows_Chrome,GB,MATCH,SUCCESS_BIOMETRIC,2,0.65,1
CGW_0001103,CORPORATE,GOLD,4190.63,7995_BETTING,Linux_Firefox,AE,MATCH,BYPASSED,1,0.70,1
CGW_0001104,CORPORATE,PLATINUM,1071.70,4829_MONEY_TRANSFER,Linux_Firefox,SG,MATCH,BYPASSED,2,0.93,1
CGW_0001105,CREDIT,GOLD,2355.97,5812_RESTAURANT,Windows_Chrome,US,MISMATCH,FAILED,9,0.17,1
CGW_0001106,PREPAID,GOLD,4038.54,5812_RESTAURANT,Linux_Firefox,CA,MATCH,SUCCESS_OTP,10,0.67,1
CGW_0001107,PREPAID,CLASSIC,1036.69,4722_TRAVEL,Android,AE,MATCH,BYPASSED,11,0.54,0
CGW_0001108,DEBIT,CLASSIC,2487.45,5411_GROCERY,MacOS_Safari,US,MISMATCH,BYPASSED,2,0.57,1
CGW_0001109,PREPAID,GOLD,1521.33,5411_GROCERY,iOS,GB,MATCH,SUCCESS_OTP,4,0.09,0
CGW_0001110,CREDIT,SIGNATURE,359.80,5411_GROCERY,Windows_Chrome,US,MISMATCH,SUCCESS_OTP,3,0.61,1
CGW_0001111,PREPAID,CLASSIC,746.34,4829_MONEY_TRANSFER,Windows_Chrome,DE,MATCH,SUCCESS_BIOMETRIC,2,0.87,1
CGW_0001112,CORPORATE,INFINITE,2285.03,4829_MONEY_TRANSFER,Linux_Firefox,CA,MATCH,FAILED,4,0.47,0
CGW_0001113,CORPORATE,INFINITE,1936.63,7995_BETTING,iOS,IN,MATCH,BYPASSED,3,0.58,1
CGW_0001114,CREDIT,PLATINUM,3753.01,4722_TRAVEL,Linux_Firefox,DE,MATCH,BYPASSED,3,0.17,0
CGW_0001115,PREPAID,CLASSIC,4422.25,4829_MONEY_TRANSFER,Android,IN,MISMATCH,SUCCESS_BIOMETRIC,11,0.67,1
CGW_0001116,DEBIT,GOLD,3569.96,5732_ELECTRONICS,iOS,AE,MISMATCH,SUCCESS_OTP,6,0.27,1
CGW_0001117,CREDIT,INFINITE,1126.66,4829_MONEY_TRANSFER,Linux_Firefox,AU,MATCH,SUCCESS_OTP,5,0.88,1
CGW_0001118,CORPORATE,INFINITE,3054.86,5411_GROCERY,Android,CA,MATCH,SUCCESS_BIOMETRIC,3,0.74,0
CGW_0001119,CREDIT,INFINITE,3490.84,5732_ELECTRONICS,Windows_Chrome,AE,MATCH,FAILED,7,0.09,0
CGW_0001120,CREDIT,INFINITE,1216.09,5732_ELECTRONICS,MacOS_Safari,AE,MATCH,FAILED,7,0.84,0
CGW_0001121,PREPAID,INFINITE,4450.65,4829_MONEY_TRANSFER,Linux_Firefox,SG,MATCH,BYPASSED,3,0.22,0
CGW_0001122,CORPORATE,SIGNATURE,95.93,5732_ELECTRONICS,Android,GB,MATCH,BYPASSED,2,0.74,0
CGW_0001123,CORPORATE,GOLD,1463.12,7995_BETTING,Android,AE,MATCH,FAILED,1,0.58,1
CGW_0001124,CORPORATE,INFINITE,368.29,5732_ELECTRONICS,Android,AU,MATCH,SUCCESS_OTP,12,0.53,0
CGW_0001125,CORPORATE,SIGNATURE,3814.45,5732_ELECTRONICS,Android,IN,MATCH,BYPASSED,7,0.17,0
CGW_0001126,CORPORATE,CLASSIC,2458.76,4722_TRAVEL,Android,US,MISMATCH,BYPASSED,6,0.49,1
CGW_0001127,CREDIT,INFINITE,1068.68,5411_GROCERY,iOS,US,MISMATCH,SUCCESS_OTP,11,0.40,1
CGW_0001128,DEBIT,INFINITE,3662.58,5732_ELECTRONICS,MacOS_Safari,US,MATCH,FAILED,1,0.61,0
CGW_0001129,CREDIT,GOLD,2035.92,5812_RESTAURANT,MacOS_Safari,DE,MISMATCH,BYPASSED,3,0.12,1
CGW_0001130,DEBIT,GOLD,4453.15,5812_RESTAURANT,Windows_Chrome,DE,MATCH,FAILED,12,0.42,0
CGW_0001131,CREDIT,PLATINUM,335.50,5812_RESTAURANT,MacOS_Safari,AU,MATCH,FAILED,6,0.72,0
CGW_0001132,CORPORATE,PLATINUM,207.31,5411_GROCERY,MacOS_Safari,GB,MATCH,FAILED,1,0.86,1
CGW_0001133,CORPORATE,PLATINUM,2180.15,4829_MONEY_TRANSFER,Windows_Chrome,AE,MATCH,BYPASSED,2,0.33,0
CGW_0001134,PREPAID,CLASSIC,398.61,5411_GROCERY,Windows_Chrome,AU,MATCH,BYPASSED,8,0.35,0
CGW_0001135,DEBIT,INFINITE,1787.63,5812_RESTAURANT,iOS,SG,MATCH,FAILED,10,0.73,0
CGW_0001136,PREPAID,CLASSIC,3907.01,5812_RESTAURANT,iOS,US,MATCH,BYPASSED,1,0.72,1
CGW_0001137,PREPAID,SIGNATURE,802.52,4722_TRAVEL,iOS,AU,MISMATCH,FAILED,6,0.04,1
CGW_0001138,CORPORATE,CLASSIC,850.24,7995_BETTING,Windows_Chrome,DE,MATCH,FAILED,7,0.88,1
CGW_0001139,CREDIT,PLATINUM,3578.37,5411_GROCERY,Linux_Firefox,AU,MATCH,SUCCESS_OTP,11,0.94,1
CGW_0001140,DEBIT,SIGNATURE,1141.34,4829_MONEY_TRANSFER,iOS,DE,MATCH,FAILED,9,0.79,0
CGW_0001141,DEBIT,SIGNATURE,1812.42,4722_TRAVEL,MacOS_Safari,SG,MATCH,FAILED,4,0.69,0
CGW_0001142,PREPAID,CLASSIC,4296.42,5732_ELECTRONICS,Android,CA,MISMATCH,SUCCESS_OTP,8,0.39,1
CGW_0001143,DEBIT,PLATINUM,1807.39,7995_BETTING,Linux_Firefox,DE,MISMATCH,SUCCESS_OTP,11,0.03,1
CGW_0001144,DEBIT,CLASSIC,1296.71,5411_GROCERY,Linux_Firefox,IN,MATCH,SUCCESS_BIOMETRIC,1,0.89,1
CGW_0001145,PREPAID,INFINITE,494.09,5411_GROCERY,Android,DE,MATCH,SUCCESS_OTP,9,0.25,0
CGW_0001146,CREDIT,INFINITE,2315.36,4829_MONEY_TRANSFER,Windows_Chrome,US,MATCH,SUCCESS_OTP,3,0.58,0
CGW_0001147,CORPORATE,SIGNATURE,1047.63,4722_TRAVEL,Android,CA,MATCH,BYPASSED,3,0.11,0
CGW_0001148,DEBIT,SIGNATURE,265.24,4722_TRAVEL,Android,AU,MISMATCH,FAILED,3,0.42,1
CGW_0001149,CREDIT,CLASSIC,3447.73,5732_ELECTRONICS,Linux_Firefox,SG,MATCH,SUCCESS_BIOMETRIC,12,0.07,1
CGW_0001150,CORPORATE,CLASSIC,1155.11,5732_ELECTRONICS,MacOS_Safari,SG,MATCH,BYPASSED,5,0.78,0
CGW_0001151,CORPORATE,INFINITE,4275.75,5812_RESTAURANT,Linux_Firefox,AU,MISMATCH,FAILED,12,0.59,1
CGW_0001152,CREDIT,CLASSIC,2973.83,4722_TRAVEL,iOS,IN,MATCH,SUCCESS_OTP,8,0.20,0
CGW_0001153,DEBIT,CLASSIC,1240.28,4722_TRAVEL,Linux_Firefox,SG,MATCH,BYPASSED,12,0.30,0
CGW_0001154,CREDIT,CLASSIC,1680.04,5411_GROCERY,Linux_Firefox,CA,MISMATCH,SUCCESS_BIOMETRIC,1,0.91,1
CGW_0001155,PREPAID,SIGNATURE,1115.24,4829_MONEY_TRANSFER,MacOS_Safari,US,MISMATCH,BYPASSED,2,0.51,1
CGW_0001156,CREDIT,PLATINUM,1846.32,4829_MONEY_TRANSFER,Android,IN,MATCH,SUCCESS_BIOMETRIC,12,0.44,0
CGW_0001157,CORPORATE,INFINITE,4378.92,5812_RESTAURANT,Android,SG,MATCH,BYPASSED,11,0.40,1
CGW_0001158,PREPAID,CLASSIC,3459.37,4829_MONEY_TRANSFER,iOS,AU,MATCH,BYPASSED,9,0.38,1
CGW_0001159,CREDIT,INFINITE,3293.64,4722_TRAVEL,Linux_Firefox,US,MATCH,SUCCESS_BIOMETRIC,8,0.36,0
CGW_0001160,DEBIT,SIGNATURE,321.68,5812_RESTAURANT,Linux_Firefox,CA,MATCH,BYPASSED,8,0.17,0
CGW_0001161,PREPAID,PLATINUM,2368.70,4722_TRAVEL,Android,AU,MATCH,SUCCESS_BIOMETRIC,11,0.32,0
CGW_0001162,CORPORATE,PLATINUM,3704.23,5732_ELECTRONICS,MacOS_Safari,US,MATCH,SUCCESS_BIOMETRIC,8,0.76,0
CGW_0001163,CORPORATE,CLASSIC,2617.23,5411_GROCERY,Windows_Chrome,CA,MATCH,SUCCESS_OTP,2,0.46,0
CGW_0001164,CREDIT,CLASSIC,960.10,5411_GROCERY,iOS,DE,MATCH,SUCCESS_BIOMETRIC,7,0.02,0
CGW_0001165,CREDIT,PLATINUM,1402.20,5812_RESTAURANT,Android,SG,MISMATCH,SUCCESS_OTP,11,0.69,1
CGW_0001166,CREDIT,SIGNATURE,4238.54,7995_BETTING,iOS,GB,MISMATCH,SUCCESS_OTP,4,0.52,1
CGW_0001167,CORPORATE,CLASSIC,2509.49,5732_ELECTRONICS,MacOS_Safari,CA,MATCH,FAILED,8,0.73,0
CGW_0001168,DEBIT,CLASSIC,2246.66,4722_TRAVEL,Linux_Firefox,SG,MATCH,FAILED,1,0.05,0
CGW_0001169,CORPORATE,CLASSIC,3760.67,4829_MONEY_TRANSFER,Android,AE,MATCH,SUCCESS_BIOMETRIC,6,0.94,1
CGW_0001170,CORPORATE,CLASSIC,1447.18,5411_GROCERY,Linux_Firefox,US,MATCH,SUCCESS_BIOMETRIC,9,0.82,0
CGW_0001171,PREPAID,SIGNATURE,4290.64,4722_TRAVEL,iOS,US,MISMATCH,SUCCESS_OTP,8,0.53,1
CGW_0001172,CREDIT,PLATINUM,2676.40,4829_MONEY_TRANSFER,Android,IN,MATCH,SUCCESS_BIOMETRIC,1,0.52,0
CGW_0001173,DEBIT,INFINITE,1150.33,4829_MONEY_TRANSFER,Linux_Firefox,IN,MATCH,FAILED,7,0.58,0
CGW_0001174,CREDIT,GOLD,4351.69,4722_TRAVEL,Linux_Firefox,AU,MISMATCH,BYPASSED,9,0.97,1
CGW_0001175,DEBIT,SIGNATURE,3526.03,4722_TRAVEL,MacOS_Safari,US,MISMATCH,SUCCESS_BIOMETRIC,6,0.50,1
CGW_0001176,CORPORATE,CLASSIC,1590.84,5732_ELECTRONICS,Linux_Firefox,AU,MATCH,FAILED,8,0.17,0
CGW_0001177,CREDIT,CLASSIC,1313.82,7995_BETTING,Linux_Firefox,GB,MATCH,SUCCESS_BIOMETRIC,7,0.22,1
CGW_0001178,CREDIT,PLATINUM,2670.45,4829_MONEY_TRANSFER,Windows_Chrome,AE,MATCH,FAILED,4,0.41,0
CGW_0001179,DEBIT,INFINITE,1765.27,4829_MONEY_TRANSFER,Windows_Chrome,SG,MATCH,SUCCESS_BIOMETRIC,1,0.41,0
CGW_0001180,DEBIT,INFINITE,638.93,7995_BETTING,Windows_Chrome,DE,MATCH,BYPASSED,9,0.48,1
CGW_0001181,CREDIT,INFINITE,1736.31,4722_TRAVEL,Android,DE,MATCH,FAILED,5,0.24,0
CGW_0001182,CREDIT,INFINITE,2346.28,5732_ELECTRONICS,Windows_Chrome,SG,MATCH,SUCCESS_OTP,2,0.48,0
CGW_0001183,DEBIT,CLASSIC,3297.66,4722_TRAVEL,Android,IN,MISMATCH,SUCCESS_BIOMETRIC,7,0.36,1
CGW_0001184,PREPAID,PLATINUM,2638.40,5411_GROCERY,iOS,IN,MISMATCH,BYPASSED,5,0.77,1
CGW_0001185,CORPORATE,CLASSIC,352.11,5411_GROCERY,iOS,GB,MATCH,BYPASSED,5,0.55,0
CGW_0001186,CREDIT,PLATINUM,3294.41,4722_TRAVEL,MacOS_Safari,AU,MATCH,SUCCESS_BIOMETRIC,3,0.96,1
CGW_0001187,CREDIT,SIGNATURE,1021.37,7995_BETTING,MacOS_Safari,CA,MATCH,SUCCESS_OTP,1,0.65,1
CGW_0001188,CORPORATE,CLASSIC,3379.33,4829_MONEY_TRANSFER,Android,CA,MATCH,SUCCESS_BIOMETRIC,11,0.72,0
