ApplicationID,ApplicantAge,EmploymentType,YearsOfExperience,MonthlyIncomeINR,RequestedLoanAmount,LoanTenureMonths,DebtToIncomeRatio,CIBIL_CreditScore,ExistingActiveLoansCount,LoanPurpose,HasCoApplicant,LoanDefaultRisk
APP_001046,58,SELF_EMPLOYED_PROFESSIONAL,6.30,270096.83,295887.78,84,0.35,703,0,BUSINESS_EXPANSION,YES,0
APP_001047,27,CONTRACTUAL,9.30,323826.54,642862.96,36,0.55,828,3,MEDICAL_EMERGENCY,NO,0
APP_001048,42,BUSINESS_OWNER,13.90,221222.85,1164327.20,84,0.23,689,4,VEHICLE_PURCHASE,NO,0
APP_001049,22,SALARIED_GOVT,8.00,114426.04,995338.86,84,0.19,775,2,EDUCATION,NO,0
APP_001050,62,CONTRACTUAL,13.90,242285.67,1154119.06,60,0.32,667,1,HOME_RENOVATION,NO,0
APP_001051,61,SELF_EMPLOYED_PROFESSIONAL,3.60,218343.57,1787813.02,36,0.27,795,1,BUSINESS_EXPANSION,YES,0
APP_001052,47,CONTRACTUAL,7.10,87198.12,385685.58,120,0.52,791,2,MEDICAL_EMERGENCY,YES,0
APP_001053,37,SALARIED_MNC,7.90,28478.10,1692991.37,48,0.15,591,4,MEDICAL_EMERGENCY,YES,1
APP_001054,30,CONTRACTUAL,23.40,96344.53,1940018.12,48,0.68,801,0,EDUCATION,NO,1
APP_001055,61,SELF_EMPLOYED_PROFESSIONAL,13.70,200230.19,2260248.75,24,0.54,578,5,VEHICLE_PURCHASE,YES,1
APP_001056,22,CONTRACTUAL,17.90,326277.76,2236451.87,60,0.34,578,5,EDUCATION,YES,1
APP_001057,54,CONTRACTUAL,6.60,141914.45,1867268.42,36,0.71,666,5,VEHICLE_PURCHASE,NO,1
APP_001058,36,SALARIED_GOVT,7.90,100972.62,1386598.26,24,0.72,812,5,DEBT_CONSOLIDATION,YES,1
APP_001059,38,SALARIED_GOVT,22.80,289265.70,2364456.27,60,0.19,702,2,DEBT_CONSOLIDATION,YES,0
APP_001060,39,CONTRACTUAL,11.00,187168.35,332217.74,12,0.69,704,0,HOME_RENOVATION,YES,1
APP_001061,27,SALARIED_MNC,7.90,69083.29,511994.57,36,0.26,575,2,EDUCATION,NO,1
APP_001062,22,SALARIED_GOVT,12.80,135070.51,155780.97,120,0.51,583,3,BUSINESS_EXPANSION,NO,1
APP_001063,62,SALARIED_GOVT,13.10,322047.46,1298521.99,60,0.67,751,5,DEBT_CONSOLIDATION,NO,1
APP_001064,33,SALARIED_MNC,14.80,94861.42,1955690.50,60,0.54,674,1,HOME_RENOVATION,NO,0
APP_001065,39,SELF_EMPLOYED_PROFESSIONAL,20.80,39684.80,2428220.47,36,0.69,725,4,MEDICAL_EMERGENCY,NO,1
APP_001066,28,SALARIED_GOVT,15.80,99032.79,1671879.41,24,0.62,657,2,VEHICLE_PURCHASE,NO,1
APP_001067,58,BUSINESS_OWNER,2.50,139454.64,335125.15,12,0.22,559,0,EDUCATION,YES,1
APP_001068,38,BUSINESS_OWNER,7.00,273313.98,1487954.41,12,0.43,609,3,MEDICAL_EMERGENCY,NO,1
APP_001069,36,BUSINESS_OWNER,14.70,190619.04,1472752.05,36,0.67,806,2,HOME_RENOVATION,YES,1
APP_001070,36,BUSINESS_OWNER,18.50,191477.29,830466.73,36,0.74,793,0,MEDICAL_EMERGENCY,YES,1
APP_001071,37,SALARIED_MNC,5.20,250765.83,911133.48,24,0.75,633,2,DEBT_CONSOLIDATION,YES,1
APP_001072,42,SELF_EMPLOYED_PROFESSIONAL,3.00,277984.31,1859107.96,24,0.62,832,1,EDUCATION,NO,1
APP_001073,45,CONTRACTUAL,22.90,174782.36,481030.28,120,0.38,669,0,MEDICAL_EMERGENCY,NO,0
APP_001074,33,BUSINESS_OWNER,10.80,82298.88,1111289.83,60,0.50,692,0,MEDICAL_EMERGENCY,YES,0
APP_001075,22,SALARIED_MNC,17.60,307625.53,1126792.11,48,0.55,756,5,MEDICAL_EMERGENCY,YES,0
APP_001076,37,SALARIED_GOVT,15.40,162931.88,1564317.30,84,0.17,789,2,EDUCATION,NO,0
APP_001077,31,SALARIED_GOVT,6.50,53812.85,1668376.46,36,0.17,670,5,BUSINESS_EXPANSION,NO,0
APP_001078,55,SELF_EMPLOYED_PROFESSIONAL,22.90,286721.39,1133679.96,60,0.65,649,2,BUSINESS_EXPANSION,NO,1
APP_001079,40,SELF_EMPLOYED_PROFESSIONAL,19.50,204434.81,1398859.83,36,0.59,596,0,VEHICLE_PURCHASE,YES,1
APP_001080,45,SELF_EMPLOYED_PROFESSIONAL,0.80,105958.51,497681.10,120,0.61,793,1,MEDICAL_EMERGENCY,NO,1
APP_001081,59,SALARIED_MNC,4.20,234443.34,1894876.75,48,0.55,587,4,DEBT_CONSOLIDATION,YES,1
APP_001082,21,SALARIED_GOVT,24.70,84768.29,608649.32,48,0.37,715,2,BUSINESS_EXPANSION,NO,0
APP_001083,48,SELF_EMPLOYED_PROFESSIONAL,7.20,91895.50,2363860.64,84,0.30,645,1,MEDICAL_EMERGENCY,YES,0
APP_001084,23,BUSINESS_OWNER,14.70,192836.15,508042.51,36,0.54,747,3,MEDICAL_EMERGENCY,NO,0
APP_001085,32,CONTRACTUAL,16.90,122379.93,414026.63,24,0.73,740,0,MEDICAL_EMERGENCY,YES,1
APP_001086,24,SELF_EMPLOYED_PROFESSIONAL,7.00,216162.45,942467.75,48,0.22,835,1,BUSINESS_EXPANSION,NO,0
APP_001087,40,BUSINESS_OWNER,23.40,324684.00,2369600.40,84,0.47,798,2,HOME_RENOVATION,NO,0
APP_001088,54,SELF_EMPLOYED_PROFESSIONAL,17.00,56725.18,2349537.21,36,0.28,750,4,DEBT_CONSOLIDATION,YES,0
APP_001089,30,CONTRACTUAL,13.30,298948.08,1289058.89,48,0.30,758,1,VEHICLE_PURCHASE,NO,0
APP_001090,33,BUSINESS_OWNER,17.40,219905.45,1874910.35,12,0.15,579,0,BUSINESS_EXPANSION,NO,1
APP_001091,53,SALARIED_GOVT,15.90,65835.54,595053.01,120,0.23,631,4,MEDICAL_EMERGENCY,YES,1
APP_001092,49,SELF_EMPLOYED_PROFESSIONAL,19.50,306817.84,91278.71,60,0.38,587,1,VEHICLE_PURCHASE,YES,1
APP_001093,61,SALARIED_GOVT,16.30,265774.81,1350007.43,12,0.13,680,1,HOME_RENOVATION,NO,0
APP_001094,38,SELF_EMPLOYED_PROFESSIONAL,24.80,245119.90,777073.63,60,0.59,682,2,MEDICAL_EMERGENCY,NO,1
APP_001095,27,SALARIED_MNC,5.20,284317.71,525404.11,48,0.29,734,4,BUSINESS_EXPANSION,NO,0
APP_001096,26,CONTRACTUAL,19.60,271049.49,1776083.28,48,0.15,595,4,BUSINESS_EXPANSION,NO,1
APP_001097,36,SELF_EMPLOYED_PROFESSIONAL,19.20,148908.82,1058194.17,36,0.33,599,2,HOME_RENOVATION,YES,1
APP_001098,27,SALARIED_MNC,22.00,184689.98,672517.64,36,0.69,771,4,MEDICAL_EMERGENCY,NO,1
APP_001099,32,SELF_EMPLOYED_PROFESSIONAL,10.20,77873.54,416500.37,84,0.63,742,4,HOME_RENOVATION,YES,1
APP_001100,24,BUSINESS_OWNER,5.70,271782.52,197619.65,84,0.69,789,0,HOME_RENOVATION,YES,1
APP_001101,46,BUSINESS_OWNER,24.10,187903.89,706661.75,48,0.30,801,5,HOME_RENOVATION,YES,0
APP_001102,25,CONTRACTUAL,4.30,340908.59,466168.10,120,0.66,747,0,DEBT_CONSOLIDATION,YES,1
APP_001103,42,CONTRACTUAL,11.70,184386.17,2115865.17,12,0.20,812,5,EDUCATION,NO,0
APP_001104,49,SELF_EMPLOYED_PROFESSIONAL,11.00,294231.67,782631.20,36,0.65,575,5,DEBT_CONSOLIDATION,NO,1
APP_001105,35,SALARIED_MNC,8.50,34040.66,342814.80,48,0.63,560,1,BUSINESS_EXPANSION,NO,1
APP_001106,56,SELF_EMPLOYED_PROFESSIONAL,8.40,227148.32,1836519.40,120,0.70,784,5,VEHICLE_PURCHASE,YES,1
APP_001107,45,CONTRACTUAL,23.40,152387.13,1454272.23,12,0.16,771,0,DEBT_CONSOLIDATION,YES,0
APP_001108,60,SELF_EMPLOYED_PROFESSIONAL,10.30,295637.48,285804.11,12,0.12,746,4,EDUCATION,NO,0
APP_001109,30,SALARIED_MNC,14.60,82809.22,1208326.72,60,0.18,638,5,VEHICLE_PURCHASE,YES,1
APP_001110,28,SALARIED_MNC,20.60,92757.78,1629238.21,12,0.28,704,2,VEHICLE_PURCHASE,NO,0
APP_001111,38,SALARIED_GOVT,7.10,147629.54,1335982.34,84,0.67,687,3,BUSINESS_EXPANSION,NO,1
APP_001112,54,SELF_EMPLOYED_PROFESSIONAL,23.10,43088.76,1649767.10,60,0.55,597,4,MEDICAL_EMERGENCY,NO,1
APP_001113,41,CONTRACTUAL,24.20,121522.72,1337462.92,60,0.57,636,1,HOME_RENOVATION,YES,1
APP_001114,61,CONTRACTUAL,21.50,181585.21,2320192.67,60,0.49,661,5,DEBT_CONSOLIDATION,YES,0
APP_001115,43,BUSINESS_OWNER,11.10,333792.54,445649.31,60,0.40,690,4,MEDICAL_EMERGENCY,YES,0
APP_001116,23,BUSINESS_OWNER,22.70,150883.56,2465033.92,36,0.12,836,0,DEBT_CONSOLIDATION,YES,0
APP_001117,21,SALARIED_GOVT,15.60,101354.54,2131486.74,120,0.43,842,0,VEHICLE_PURCHASE,NO,0
APP_001118,50,SALARIED_GOVT,20.70,126333.20,549244.24,24,0.35,673,2,BUSINESS_EXPANSION,NO,0
APP_001119,27,BUSINESS_OWNER,9.30,200448.46,1338795.87,48,0.67,752,3,VEHICLE_PURCHASE,NO,1
APP_001120,32,SALARIED_GOVT,23.50,256544.96,1996443.76,12,0.27,622,2,EDUCATION,YES,1
APP_001121,55,SELF_EMPLOYED_PROFESSIONAL,4.00,114442.66,2418892.82,36,0.18,664,1,HOME_RENOVATION,YES,0
APP_001122,48,BUSINESS_OWNER,23.80,46373.23,1234913.47,120,0.46,752,1,VEHICLE_PURCHASE,NO,0
APP_001123,34,SALARIED_MNC,9.70,259127.83,1972042.07,120,0.32,638,0,HOME_RENOVATION,NO,1
APP_001124,29,CONTRACTUAL,9.00,236757.27,1164639.28,36,0.55,650,4,EDUCATION,NO,0
APP_001125,28,BUSINESS_OWNER,7.00,332135.66,1814902.51,120,0.12,842,1,HOME_RENOVATION,NO,0
APP_001126,55,BUSINESS_OWNER,6.30,297354.52,1040548.55,24,0.54,606,3,DEBT_CONSOLIDATION,YES,1
APP_001127,28,CONTRACTUAL,12.30,146572.57,1941482.64,48,0.47,629,2,EDUCATION,NO,1
APP_001128,57,BUSINESS_OWNER,21.30,299812.79,2069328.22,84,0.47,706,5,EDUCATION,NO,0
APP_001129,52,CONTRACTUAL,4.10,34607.39,1164717.54,12,0.57,619,2,DEBT_CONSOLIDATION,NO,1
APP_001130,60,SALARIED_MNC,22.60,272783.88,262161.73,24,0.48,845,2,HOME_RENOVATION,YES,0
APP_001131,48,SALARIED_MNC,16.70,332046.43,1071810.24,24,0.12,830,1,DEBT_CONSOLIDATION,NO,0
APP_001132,42,SALARIED_MNC,16.00,205107.70,299207.84,12,0.57,691,5,BUSINESS_EXPANSION,NO,1
APP_001133,22,SALARIED_MNC,20.30,324280.26,913749.38,60,0.48,752,2,EDUCATION,NO,0
APP_001134,47,BUSINESS_OWNER,24.70,27861.70,2235610.05,48,0.39,611,1,BUSINESS_EXPANSION,YES,1
APP_001135,57,BUSINESS_OWNER,23.20,217253.43,2045458.11,48,0.55,582,0,EDUCATION,YES,1
APP_001136,26,CONTRACTUAL,10.90,274533.75,1933131.14,12,0.58,624,0,DEBT_CONSOLIDATION,YES,1
APP_001137,39,SALARIED_GOVT,12.00,119099.87,136135.48,48,0.17,840,0,HOME_RENOVATION,NO,0
APP_001138,38,SALARIED_MNC,11.60,238491.16,1848753.83,84,0.44,627,2,VEHICLE_PURCHASE,YES,1
APP_001139,60,SALARIED_MNC,2.00,39187.91,178023.79,60,0.53,773,3,MEDICAL_EMERGENCY,NO,0
APP_001140,27,SELF_EMPLOYED_PROFESSIONAL,19.90,280905.89,1582253.60,84,0.21,569,3,MEDICAL_EMERGENCY,YES,1
APP_001141,22,SALARIED_MNC,13.80,72428.16,1905050.67,84,0.38,725,1,EDUCATION,YES,0
APP_001142,51,SALARIED_GOVT,2.20,305808.34,839500.89,60,0.25,641,1,BUSINESS_EXPANSION,YES,0
APP_001143,22,SALARIED_MNC,17.30,82085.51,2391142.09,84,0.74,792,2,VEHICLE_PURCHASE,NO,1
APP_001144,57,BUSINESS_OWNER,13.20,151577.32,1251248.18,12,0.36,554,3,BUSINESS_EXPANSION,YES,1
APP_001145,56,SALARIED_GOVT,17.10,287773.45,480446.30,84,0.27,642,3,BUSINESS_EXPANSION,YES,0
APP_001146,62,CONTRACTUAL,4.80,150086.94,856276.54,84,0.58,827,5,EDUCATION,YES,1
APP_001147,39,SALARIED_GOVT,17.70,266716.91,992716.36,120,0.20,655,0,HOME_RENOVATION,NO,0
APP_001148,42,CONTRACTUAL,12.80,329219.41,180312.93,60,0.28,707,2,BUSINESS_EXPANSION,YES,0
APP_001149,49,SALARIED_MNC,23.20,180403.73,1527007.40,48,0.65,679,0,BUSINESS_EXPANSION,YES,1
APP_001150,47,SALARIED_GOVT,14.10,224195.77,1905182.19,36,0.65,641,3,EDUCATION,YES,1
APP_001151,22,SELF_EMPLOYED_PROFESSIONAL,7.80,338079.91,705300.04,84,0.15,796,0,BUSINESS_EXPANSION,NO,0
APP_001152,43,SALARIED_GOVT,3.20,337170.83,710391.33,24,0.59,736,3,MEDICAL_EMERGENCY,YES,1
APP_001153,27,BUSINESS_OWNER,12.30,317027.36,2130574.38,12,0.64,642,5,VEHICLE_PURCHASE,YES,1
APP_001154,54,SELF_EMPLOYED_PROFESSIONAL,3.30,223747.08,421861.05,24,0.46,671,0,HOME_RENOVATION,NO,0
APP_001155,25,CONTRACTUAL,23.90,235574.20,1136542.89,84,0.31,737,0,MEDICAL_EMERGENCY,NO,0
APP_001156,33,CONTRACTUAL,7.50,141878.20,1847918.49,60,0.12,601,5,MEDICAL_EMERGENCY,YES,1
APP_001157,22,SELF_EMPLOYED_PROFESSIONAL,7.70,186567.69,1785802.93,120,0.39,759,5,EDUCATION,NO,0
APP_001158,40,CONTRACTUAL,6.10,345844.85,878908.68,60,0.10,771,1,DEBT_CONSOLIDATION,YES,0
APP_001159,30,SALARIED_GOVT,4.80,149540.20,1853064.95,24,0.68,614,4,DEBT_CONSOLIDATION,NO,1
APP_001160,37,SALARIED_GOVT,17.70,245299.41,1565552.93,120,0.62,738,1,BUSINESS_EXPANSION,YES,1
APP_001161,56,CONTRACTUAL,0.90,143813.51,724233.12,12,0.39,706,4,MEDICAL_EMERGENCY,NO,0
APP_001162,31,SALARIED_MNC,24.40,299244.18,808712.70,84,0.49,749,5,HOME_RENOVATION,YES,0
APP_001163,46,SELF_EMPLOYED_PROFESSIONAL,2.00,55187.90,192152.89,12,0.52,722,2,EDUCATION,NO,0
APP_001164,25,CONTRACTUAL,9.60,57767.54,1152999.21,12,0.36,832,4,BUSINESS_EXPANSION,NO,0
APP_001165,45,CONTRACTUAL,24.90,315327.12,1031100.29,12,0.71,768,4,HOME_RENOVATION,YES,1
APP_001166,40,SELF_EMPLOYED_PROFESSIONAL,20.80,182423.53,1291679.18,24,0.50,639,0,DEBT_CONSOLIDATION,YES,1
APP_001167,33,SALARIED_GOVT,20.50,260173.05,2427500.94,48,0.65,671,5,BUSINESS_EXPANSION,YES,1
APP_001168,41,SELF_EMPLOYED_PROFESSIONAL,3.60,67079.54,802543.53,48,0.48,573,5,DEBT_CONSOLIDATION,NO,1
APP_001169,22,SALARIED_MNC,22.60,247328.24,1297204.99,120,0.26,701,0,MEDICAL_EMERGENCY,NO,0
APP_001170,44,SALARIED_GOVT,21.00,243913.68,87946.02,36,0.54,608,5,DEBT_CONSOLIDATION,YES,1
APP_001171,23,SALARIED_MNC,0.60,298273.32,1479985.19,84,0.64,725,1,DEBT_CONSOLIDATION,YES,1
APP_001172,53,SALARIED_MNC,13.20,254130.53,928738.43,48,0.44,724,4,DEBT_CONSOLIDATION,NO,0
APP_001173,47,CONTRACTUAL,8.90,215634.89,2364652.67,36,0.20,646,0,BUSINESS_EXPANSION,YES,0
APP_001174,37,SALARIED_MNC,19.40,309615.92,1842294.12,12,0.29,749,1,EDUCATION,NO,0
APP_001175,43,SALARIED_GOVT,19.40,243289.24,1849591.75,120,0.67,558,1,VEHICLE_PURCHASE,NO,1
APP_001176,40,CONTRACTUAL,17.80,103639.56,2093560.68,120,0.33,746,4,BUSINESS_EXPANSION,NO,0
APP_001177,25,SELF_EMPLOYED_PROFESSIONAL,1.90,60972.70,1713019.23,120,0.36,796,3,HOME_RENOVATION,YES,0
APP_001178,59,BUSINESS_OWNER,1.80,151089.25,1255046.59,120,0.54,633,1,DEBT_CONSOLIDATION,YES,1
APP_001179,46,BUSINESS_OWNER,2.30,342479.60,2231219.28,48,0.73,595,4,MEDICAL_EMERGENCY,YES,1
APP_001180,58,SALARIED_GOVT,14.40,266927.40,2233412.17,120,0.60,794,5,MEDICAL_EMERGENCY,NO,1
APP_001181,45,BUSINESS_OWNER,11.00,270124.59,2352622.20,48,0.75,839,2,DEBT_CONSOLIDATION,YES,1
APP_001182,62,CONTRACTUAL,14.20,44286.05,650128.31,48,0.45,701,0,VEHICLE_PURCHASE,NO,0
APP_001183,30,BUSINESS_OWNER,16.00,169544.67,848219.09,12,0.58,839,0,HOME_RENOVATION,NO,1
APP_001184,23,SALARIED_GOVT,12.00,87635.26,2496752.08,60,0.43,655,5,VEHICLE_PURCHASE,NO,0
APP_001185,31,CONTRACTUAL,11.40,179353.65,2391212.21,12,0.66,838,0,MEDICAL_EMERGENCY,YES,1
APP_001186,29,SALARIED_MNC,20.00,274505.47,2233222.40,84,0.74,621,1,EDUCATION,YES,1
APP_001187,35,BUSINESS_OWNER,18.10,249749.53,2199955.51,84,0.13,738,2,EDUCATION,YES,0
APP_001188,56,SALARIED_MNC,1.00,68735.92,1413243.54,36,0.55,571,5,EDUCATION,NO,1
APP_001189,51,CONTRACTUAL,5.20,93358.97,1312342.24,84,0.30,816,2,EDUCATION,NO,0
APP_001190,37,SELF_EMPLOYED_PROFESSIONAL,1.20,191704.74,532330.33,48,0.15,800,0,DEBT_CONSOLIDATION,YES,0
APP_001191,47,SALARIED_MNC,7.60,318562.20,1113578.87,84,0.14,609,5,HOME_RENOVATION,YES,1
APP_001192,37,CONTRACTUAL,9.70,249527.04,1100821.02,120,0.75,693,3,MEDICAL_EMERGENCY,NO,1
APP_001193,61,CONTRACTUAL,4.90,228115.69,2469795.31,36,0.54,759,1,BUSINESS_EXPANSION,YES,0
APP_001194,27,BUSINESS_OWNER,17.90,272442.08,311662.11,12,0.17,779,3,BUSINESS_EXPANSION,YES,0
APP_001195,41,BUSINESS_OWNER,12.20,83225.57,1307908.65,24,0.53,794,0,EDUCATION,YES,0
APP_001196,48,SALARIED_MNC,0.50,33004.10,1687246.97,48,0.55,805,1,EDUCATION,NO,1
APP_001197,58,SALARIED_GOVT,5.80,128410.02,1057266.64,84,0.49,628,3,HOME_RENOVATION,NO,1
APP_001198,53,SALARIED_MNC,8.00,317652.73,817460.44,84,0.69,846,2,HOME_RENOVATION,YES,1
APP_001199,43,SELF_EMPLOYED_PROFESSIONAL,23.10,92637.65,1910676.97,12,0.34,646,4,MEDICAL_EMERGENCY,NO,0
APP_001200,57,BUSINESS_OWNER,23.40,108792.64,1393286.24,84,0.28,744,5,BUSINESS_EXPANSION,YES,0
APP_001201,29,SALARIED_MNC,11.70,83829.47,2249981.25,36,0.42,715,1,BUSINESS_EXPANSION,NO,0
APP_001202,25,SELF_EMPLOYED_PROFESSIONAL,24.50,320692.56,2327717.31,84,0.75,798,5,VEHICLE_PURCHASE,NO,1
APP_001203,31,BUSINESS_OWNER,0.70,186525.58,578892.56,60,0.32,732,1,BUSINESS_EXPANSION,YES,0
APP_001204,58,SALARIED_MNC,9.80,173096.58,168680.83,120,0.62,786,3,DEBT_CONSOLIDATION,YES,1
APP_001205,62,CONTRACTUAL,12.50,278711.46,2197910.46,24,0.15,784,2,BUSINESS_EXPANSION,YES,0
APP_001206,41,CONTRACTUAL,14.70,167847.45,957921.60,120,0.75,560,2,DEBT_CONSOLIDATION,NO,1
APP_001207,42,SALARIED_GOVT,8.80,223845.52,875710.14,12,0.61,747,5,MEDICAL_EMERGENCY,YES,1
APP_001208,45,CONTRACTUAL,20.50,331927.46,804880.65,84,0.51,764,3,MEDICAL_EMERGENCY,YES,0
APP_001209,24,SALARIED_MNC,2.80,176403.83,1694978.78,84,0.55,737,0,EDUCATION,NO,0
APP_001210,28,SELF_EMPLOYED_PROFESSIONAL,6.60,64415.51,1614339.20,120,0.68,582,4,BUSINESS_EXPANSION,NO,1
APP_001211,32,SELF_EMPLOYED_PROFESSIONAL,20.30,346891.23,1572961.46,120,0.26,571,5,BUSINESS_EXPANSION,NO,1
APP_001212,58,SELF_EMPLOYED_PROFESSIONAL,21.30,294948.24,1036259.62,48,0.50,731,5,EDUCATION,YES,0
APP_001213,49,BUSINESS_OWNER,23.30,346964.16,1319561.95,48,0.31,770,4,HOME_RENOVATION,NO,0
APP_001214,35,BUSINESS_OWNER,3.40,275011.99,638586.49,120,0.63,551,3,VEHICLE_PURCHASE,NO,1
APP_001215,50,BUSINESS_OWNER,9.80,187776.77,1956265.67,120,0.32,692,5,DEBT_CONSOLIDATION,YES,0
APP_001216,52,SALARIED_MNC,1.70,170332.18,1787364.62,12,0.37,822,3,EDUCATION,NO,0
APP_001217,52,SALARIED_MNC,19.00,181896.84,2325140.88,60,0.17,844,3,MEDICAL_EMERGENCY,NO,0
APP_001218,35,SELF_EMPLOYED_PROFESSIONAL,24.70,226298.38,1188579.38,48,0.72,641,3,EDUCATION,NO,1
APP_001219,49,SELF_EMPLOYED_PROFESSIONAL,9.90,236904.23,1088001.10,12,0.11,725,4,VEHICLE_PURCHASE,YES,0
APP_001220,37,SALARIED_MNC,10.20,257434.52,1698736.87,48,0.43,623,5,EDUCATION,NO,1
APP_001221,27,SELF_EMPLOYED_PROFESSIONAL,17.40,330317.83,281217.69,36,0.21,795,2,EDUCATION,YES,0
APP_001222,32,SELF_EMPLOYED_PROFESSIONAL,9.90,341757.74,1428222.85,24,0.54,563,5,BUSINESS_EXPANSION,NO,1
APP_001223,36,BUSINESS_OWNER,2.40,179490.12,1459517.84,36,0.30,726,1,BUSINESS_EXPANSION,NO,0
APP_001224,50,SALARIED_MNC,19.50,247826.31,2177988.31,36,0.70,762,0,VEHICLE_PURCHASE,YES,1
APP_001225,25,SALARIED_GOVT,21.60,177434.20,583079.19,84,0.16,625,3,BUSINESS_EXPANSION,YES,1
APP_001226,34,CONTRACTUAL,23.20,132183.52,1926187.93,12,0.74,652,0,DEBT_CONSOLIDATION,YES,1
APP_001227,55,SELF_EMPLOYED_PROFESSIONAL,14.20,256186.55,1235403.03,36,0.38,558,4,DEBT_CONSOLIDATION,YES,1
APP_001228,23,BUSINESS_OWNER,2.20,42918.36,1645594.66,48,0.70,695,2,EDUCATION,YES,1
APP_001229,50,SALARIED_MNC,15.50,123750.92,1290962.18,24,0.54,830,2,HOME_RENOVATION,NO,0
APP_001230,48,SALARIED_GOVT,2.30,181018.37,2353454.66,84,0.32,665,5,VEHICLE_PURCHASE,NO,0
APP_001231,32,SELF_EMPLOYED_PROFESSIONAL,20.40,95807.85,756758.29,60,0.69,714,3,EDUCATION,YES,1
APP_001232,44,CONTRACTUAL,16.70,111810.45,300522.68,24,0.28,583,2,HOME_RENOVATION,NO,1
APP_001233,35,CONTRACTUAL,9.70,239774.54,2366982.90,12,0.19,609,2,VEHICLE_PURCHASE,YES,1
APP_001234,37,SELF_EMPLOYED_PROFESSIONAL,16.30,264937.78,1082031.91,36,0.52,747,5,BUSINESS_EXPANSION,NO,0
APP_001235,50,BUSINESS_OWNER,21.40,330139.32,239881.83,84,0.65,593,1,VEHICLE_PURCHASE,YES,1
APP_001236,30,CONTRACTUAL,16.60,318768.10,1308848.38,12,0.42,669,1,EDUCATION,YES,0
APP_001237,33,SALARIED_MNC,3.70,286195.96,1560062.38,24,0.41,797,5,BUSINESS_EXPANSION,NO,0
APP_001238,45,SALARIED_GOVT,22.10,317953.98,1911113.97,24,0.67,776,2,HOME_RENOVATION,NO,1
APP_001239,44,SALARIED_MNC,22.00,207162.09,1076897.31,24,0.25,808,4,HOME_RENOVATION,YES,0
APP_001240,37,SELF_EMPLOYED_PROFESSIONAL,19.60,43390.03,668835.52,84,0.23,809,2,HOME_RENOVATION,YES,0
APP_001241,59,SALARIED_GOVT,13.90,347741.34,520692.53,120,0.74,811,3,DEBT_CONSOLIDATION,YES,1
APP_001242,41,BUSINESS_OWNER,0.60,224867.63,924381.64,60,0.67,594,4,HOME_RENOVATION,YES,1
APP_001243,49,SALARIED_GOVT,1.20,35389.48,2199279.34,84,0.62,825,0,DEBT_CONSOLIDATION,NO,1
APP_001244,51,SELF_EMPLOYED_PROFESSIONAL,12.10,36094.91,1751939.23,120,0.19,684,1,VEHICLE_PURCHASE,NO,1
APP_001245,26,SALARIED_GOVT,7.90,288102.91,1953096.63,24,0.41,844,0,BUSINESS_EXPANSION,NO,0
APP_001246,47,SELF_EMPLOYED_PROFESSIONAL,18.90,279368.23,241854.15,12,0.50,602,1,EDUCATION,YES,1
APP_001247,56,SALARIED_MNC,1.70,142277.97,88147.09,60,0.15,731,4,MEDICAL_EMERGENCY,YES,0
APP_001248,58,BUSINESS_OWNER,12.20,62193.81,1107163.98,12,0.54,572,5,MEDICAL_EMERGENCY,NO,1
APP_001249,26,SALARIED_MNC,18.60,334276.43,1805831.03,12,0.51,841,1,VEHICLE_PURCHASE,YES,0
APP_001250,29,CONTRACTUAL,4.80,241715.13,1217344.76,48,0.11,615,1,MEDICAL_EMERGENCY,YES,1
APP_001251,34,CONTRACTUAL,0.60,301097.31,1905489.83,12,0.75,724,4,BUSINESS_EXPANSION,YES,1
APP_001252,26,SELF_EMPLOYED_PROFESSIONAL,2.60,224282.01,1795794.26,60,0.37,617,0,HOME_RENOVATION,YES,1
APP_001253,34,SALARIED_MNC,6.70,181505.44,119621.07,24,0.67,785,3,BUSINESS_EXPANSION,YES,1
APP_001254,26,SALARIED_MNC,7.30,69322.02,815430.41,12,0.53,835,2,VEHICLE_PURCHASE,YES,0
APP_001255,36,SALARIED_MNC,13.70,78466.78,676695.28,48,0.56,672,5,EDUCATION,NO,1
APP_001256,33,BUSINESS_OWNER,19.40,86075.07,995289.05,48,0.48,613,4,MEDICAL_EMERGENCY,NO,1
APP_001257,53,SELF_EMPLOYED_PROFESSIONAL,17.40,144938.40,386800.47,48,0.22,668,2,VEHICLE_PURCHASE,YES,0
APP_001258,54,SELF_EMPLOYED_PROFESSIONAL,7.00,118667.52,1991003.84,60,0.48,738,3,DEBT_CONSOLIDATION,NO,0
APP_001259,43,SALARIED_MNC,7.00,106834.06,2117224.07,24,0.26,803,1,DEBT_CONSOLIDATION,YES,0
APP_001260,41,SALARIED_GOVT,16.80,165843.96,1193543.46,60,0.25,790,4,EDUCATION,YES,0
APP_001261,30,SALARIED_MNC,9.90,260768.81,887308.68,48,0.55,557,2,EDUCATION,NO,1
APP_001262,39,BUSINESS_OWNER,17.00,344097.15,2291863.80,84,0.14,773,4,EDUCATION,YES,0
APP_001263,50,SALARIED_MNC,3.40,102274.93,822166.25,24,0.25,592,4,BUSINESS_EXPANSION,NO,1
APP_001264,33,BUSINESS_OWNER,14.00,64421.39,311442.70,60,0.36,555,1,HOME_RENOVATION,NO,1
