ApplicantID,EmploymentType,AnnualIncome_USD,CreditScore_FICO,LoanAmount_USD,LoanTerm_Months,DebtToIncome_Ratio,InterestRate_Pct,ExistingLiabilities_Count,HomeOwnership,LoanPurpose,MissedPaymentsLast2Yrs,LoanDefaultRisk
APP_10912,Salaried_Corporate,90792.82,621,45665.21,24,0.46,14.37,1,Rent,Medical_Emergency,0,0
APP_10913,Self_Employed_Professional,117490.36,737,39646.28,12,0.23,9.23,2,Mortgage,Debt_Consolidation,1,0
APP_10914,Salaried_Corporate,62178.49,546,25347.95,36,0.16,16.26,5,Mortgage,Debt_Consolidation,1,0
APP_10915,Small_Business_Owner,68007.92,743,29634.12,36,0.28,8.55,1,Mortgage,Education_Tuition,0,0
APP_10916,Government_Public,84007.76,678,45651.01,48,0.37,13.13,2,Rent,Medical_Emergency,0,0
APP_10917,Self_Employed_Professional,55990.34,666,11486.29,24,0.12,12.35,3,Own_Outright,Business_Expansion,0,0
APP_10918,Salaried_Corporate,28190.98,645,12757.40,36,0.40,11.74,3,Rent,Home_Improvement,0,0
APP_10919,Self_Employed_Professional,59147.06,686,37328.69,60,0.42,10.72,2,Own_Outright,Medical_Emergency,0,0
APP_10920,Self_Employed_Professional,138775.23,667,89706.66,60,0.32,11.95,0,Mortgage,Business_Expansion,1,0
APP_10921,Self_Employed_Professional,85475.15,593,29031.30,60,0.23,15.80,4,Own_Outright,Auto_Purchase,0,1
APP_10922,Government_Public,68508.46,639,36338.85,36,0.42,12.92,3,Mortgage,Home_Improvement,1,0
APP_10923,Salaried_Corporate,92995.91,742,38960.04,60,0.22,9.86,3,Own_Outright,Auto_Purchase,0,0
APP_10924,Salaried_Corporate,62008.20,664,10899.41,36,0.15,11.61,5,Rent,Debt_Consolidation,1,0
APP_10925,Salaried_Corporate,67054.69,639,30328.34,12,0.17,13.59,3,Own_Outright,Home_Improvement,0,1
APP_10926,Small_Business_Owner,54499.66,693,33873.03,84,0.33,12.18,3,Own_Outright,Debt_Consolidation,0,0
APP_10927,Government_Public,82033.05,722,66594.24,12,0.72,10.73,2,Mortgage,Business_Expansion,0,0
APP_10928,Salaried_Corporate,51986.49,732,11878.90,36,0.12,7.77,0,Own_Outright,Business_Expansion,1,0
APP_10929,Salaried_Corporate,57418.59,712,25792.85,12,0.18,10.33,0,Rent,Education_Tuition,0,0
APP_10930,Retired,98276.21,769,79486.70,36,0.30,7.56,2,Rent,Home_Improvement,0,0
APP_10931,Salaried_Corporate,60630.99,693,29019.46,36,0.38,11.67,3,Employer_Provided,Auto_Purchase,0,0
APP_10932,Government_Public,85337.12,675,66187.42,48,0.43,11.84,0,Employer_Provided,Debt_Consolidation,0,0
APP_10933,Retired,88572.21,747,55580.06,24,0.51,10.57,3,Own_Outright,Home_Improvement,0,0
APP_10934,Small_Business_Owner,63926.03,644,48340.71,12,0.56,12.63,4,Rent,Auto_Purchase,0,0
APP_10935,Salaried_Corporate,56540.83,664,38493.13,36,0.55,12.24,5,Rent,Debt_Consolidation,1,1
APP_10936,Self_Employed_Professional,36538.06,586,7327.54,12,0.18,14.88,3,Own_Outright,Debt_Consolidation,3,1
APP_10937,Salaried_Corporate,40401.59,808,27624.81,12,0.57,7.58,2,Mortgage,Medical_Emergency,0,0
APP_10938,Salaried_Corporate,87037.74,826,20845.36,36,0.11,5.58,2,Employer_Provided,Auto_Purchase,0,0
APP_10939,Salaried_Corporate,86316.63,679,58178.77,84,0.60,10.84,2,Employer_Provided,Home_Improvement,0,0
APP_10940,Salaried_Corporate,42385.64,740,18791.04,48,0.24,9.00,3,Own_Outright,Medical_Emergency,0,0
APP_10941,Retired,79093.34,735,49776.08,36,0.52,10.10,1,Mortgage,Education_Tuition,0,0
APP_10942,Self_Employed_Professional,72937.27,702,14030.94,36,0.13,11.64,0,Mortgage,Debt_Consolidation,1,0
APP_10943,Salaried_Corporate,100808.74,769,23166.66,60,0.10,8.33,2,Mortgage,Education_Tuition,0,0
APP_10944,Self_Employed_Professional,175338.00,608,39382.26,48,0.17,14.66,4,Rent,Medical_Emergency,1,0
APP_10945,Self_Employed_Professional,85705.46,678,35384.47,60,0.31,12.08,4,Mortgage,Home_Improvement,0,0
APP_10946,Salaried_Corporate,48491.43,554,13032.50,60,0.24,16.08,2,Own_Outright,Debt_Consolidation,0,1
APP_10947,Salaried_Corporate,92459.43,624,14380.59,24,0.09,13.55,4,Mortgage,Home_Improvement,0,0
APP_10948,Self_Employed_Professional,41403.78,584,31690.30,12,0.60,15.66,3,Own_Outright,Auto_Purchase,3,1
APP_10949,Government_Public,179804.68,571,121575.74,36,0.45,17.05,3,Rent,Home_Improvement,1,0
APP_10950,Salaried_Corporate,38105.91,658,20879.49,36,0.37,13.18,1,Rent,Debt_Consolidation,0,0
APP_10951,Government_Public,80606.37,714,52954.95,60,0.36,11.34,3,Own_Outright,Debt_Consolidation,0,0
APP_10952,Self_Employed_Professional,66226.86,647,23951.75,36,0.20,14.42,3,Mortgage,Education_Tuition,0,0
APP_10953,Self_Employed_Professional,54931.59,655,35371.82,60,0.54,11.94,3,Mortgage,Home_Improvement,0,0
APP_10954,Salaried_Corporate,53397.99,642,27446.75,48,0.38,13.53,1,Rent,Debt_Consolidation,1,0
APP_10955,Self_Employed_Professional,122125.97,699,25913.60,48,0.16,12.09,2,Rent,Business_Expansion,0,0
APP_10956,Salaried_Corporate,85383.05,651,52530.36,48,0.56,13.39,1,Mortgage,Debt_Consolidation,0,0
APP_10957,Salaried_Corporate,61786.55,625,52237.96,36,0.65,13.10,2,Mortgage,Auto_Purchase,0,1
APP_10958,Government_Public,144276.93,751,47500.48,48,0.26,8.42,2,Own_Outright,Debt_Consolidation,0,0
APP_10959,Self_Employed_Professional,62729.90,633,9609.29,48,0.12,14.60,3,Rent,Debt_Consolidation,1,0
APP_10960,Salaried_Corporate,92105.91,607,62218.10,36,0.41,14.56,2,Rent,Debt_Consolidation,2,0
APP_10961,Salaried_Corporate,36200.17,738,12495.64,12,0.22,9.76,4,Mortgage,Education_Tuition,0,0
APP_10962,Salaried_Corporate,37081.00,581,16080.26,36,0.41,15.17,3,Employer_Provided,Auto_Purchase,1,1
APP_10963,Government_Public,91070.43,770,14155.99,36,0.11,9.58,0,Own_Outright,Debt_Consolidation,0,0
APP_10964,Salaried_Corporate,76010.52,623,14832.64,60,0.11,14.43,4,Own_Outright,Auto_Purchase,1,0
APP_10965,Self_Employed_Professional,173864.25,695,112360.09,12,0.25,10.92,4,Mortgage,Auto_Purchase,0,0
APP_10966,Small_Business_Owner,48175.50,625,39738.48,12,0.40,14.31,1,Mortgage,Home_Improvement,1,1
APP_10967,Salaried_Corporate,89686.26,691,50526.34,36,0.46,11.35,3,Mortgage,Home_Improvement,0,0
APP_10968,Salaried_Corporate,59243.90,656,43819.08,48,0.67,13.16,1,Mortgage,Home_Improvement,0,0
APP_10969,Self_Employed_Professional,96925.97,626,28502.30,36,0.24,14.63,0,Rent,Debt_Consolidation,0,0
APP_10970,Government_Public,93522.92,586,18454.99,36,0.16,15.97,3,Rent,Auto_Purchase,2,0
APP_10971,Self_Employed_Professional,65356.59,655,25680.61,48,0.34,11.12,2,Employer_Provided,Auto_Purchase,0,0
APP_10972,Salaried_Corporate,47418.05,721,14022.90,36,0.18,10.54,3,Own_Outright,Education_Tuition,0,0
APP_10973,Salaried_Corporate,56803.52,734,33040.16,36,0.25,10.85,2,Mortgage,Auto_Purchase,0,0
APP_10974,Salaried_Corporate,40104.66,643,32862.56,36,0.59,12.36,3,Own_Outright,Auto_Purchase,1,1
APP_10975,Salaried_Corporate,77975.85,643,24317.06,48,0.28,14.52,3,Own_Outright,Auto_Purchase,0,0
APP_10976,Retired,22000.00,679,17187.61,12,0.48,12.14,2,Rent,Business_Expansion,1,0
APP_10977,Salaried_Corporate,50944.71,690,26797.95,12,0.44,12.01,2,Own_Outright,Medical_Emergency,0,0
APP_10978,Salaried_Corporate,99393.97,690,22009.37,48,0.19,12.01,1,Mortgage,Auto_Purchase,0,0
APP_10979,Self_Employed_Professional,98329.79,662,51642.46,12,0.21,11.17,7,Rent,Auto_Purchase,1,0
APP_10980,Salaried_Corporate,32034.14,666,15278.48,36,0.29,12.90,5,Rent,Debt_Consolidation,1,0
APP_10981,Self_Employed_Professional,86017.38,671,58002.42,36,0.42,12.32,1,Own_Outright,Home_Improvement,0,0
APP_10982,Salaried_Corporate,39595.42,533,26690.46,36,0.41,16.52,1,Mortgage,Auto_Purchase,1,1
APP_10983,Government_Public,55812.82,664,33415.99,48,0.30,13.48,3,Mortgage,Debt_Consolidation,0,0
APP_10984,Salaried_Corporate,93403.31,741,57675.54,60,0.40,7.90,1,Rent,Home_Improvement,0,0
APP_10985,Self_Employed_Professional,42667.25,781,24538.33,36,0.45,7.49,4,Mortgage,Debt_Consolidation,1,0
APP_10986,Self_Employed_Professional,125758.62,766,39707.01,24,0.24,9.68,0,Rent,Debt_Consolidation,1,0
APP_10987,Salaried_Corporate,74280.93,696,59267.08,84,0.72,11.84,1,Mortgage,Home_Improvement,1,0
APP_10988,Salaried_Corporate,81488.63,613,24304.20,12,0.24,13.58,0,Mortgage,Debt_Consolidation,2,0
APP_10989,Self_Employed_Professional,107446.80,654,60880.10,60,0.46,11.97,1,Mortgage,Auto_Purchase,0,1
APP_10990,Small_Business_Owner,98786.27,640,68324.53,12,0.36,12.91,6,Mortgage,Medical_Emergency,0,0
APP_10991,Self_Employed_Professional,94982.99,598,19811.17,36,0.08,14.86,1,Mortgage,Debt_Consolidation,2,0
APP_10992,Self_Employed_Professional,49218.24,629,22892.47,48,0.31,13.16,2,Rent,Debt_Consolidation,0,0
APP_10993,Self_Employed_Professional,40138.15,643,6860.28,36,0.14,12.94,3,Mortgage,Debt_Consolidation,0,0
APP_10994,Salaried_Corporate,58277.67,599,17970.10,36,0.18,14.66,6,Mortgage,Home_Improvement,1,1
APP_10995,Small_Business_Owner,81918.78,751,48767.05,12,0.50,8.88,3,Rent,Auto_Purchase,0,0
APP_10996,Salaried_Corporate,37104.15,730,29288.38,24,0.57,9.55,4,Own_Outright,Medical_Emergency,0,1
APP_10997,Self_Employed_Professional,86015.70,687,31220.93,36,0.20,10.51,2,Own_Outright,Debt_Consolidation,0,0
APP_10998,Government_Public,78316.33,715,57517.75,60,0.41,10.43,1,Rent,Home_Improvement,1,0
APP_10999,Self_Employed_Professional,60973.00,710,31547.52,36,0.39,10.59,0,Mortgage,Business_Expansion,1,0
APP_11000,Self_Employed_Professional,68028.73,642,46435.86,36,0.47,12.32,0,Own_Outright,Education_Tuition,0,0
APP_11001,Small_Business_Owner,68138.64,807,48860.82,84,0.28,7.37,3,Mortgage,Auto_Purchase,0,0
APP_11002,Salaried_Corporate,80718.73,640,48039.49,36,0.41,14.08,3,Mortgage,Debt_Consolidation,0,1
APP_11003,Self_Employed_Professional,92585.53,582,41284.71,36,0.17,15.27,3,Mortgage,Debt_Consolidation,0,0
APP_11004,Salaried_Corporate,240901.99,700,134630.65,12,0.38,11.33,1,Rent,Home_Improvement,0,0
APP_11005,Salaried_Corporate,71402.32,727,45256.21,48,0.57,10.81,2,Mortgage,Home_Improvement,0,0
APP_11006,Salaried_Corporate,49520.92,670,37279.00,12,0.30,12.04,4,Rent,Medical_Emergency,0,0
APP_11007,Small_Business_Owner,28063.27,771,14981.37,24,0.34,9.15,2,Rent,Debt_Consolidation,0,0
APP_11008,Self_Employed_Professional,35116.16,702,26742.29,12,0.62,9.07,2,Mortgage,Education_Tuition,0,0
APP_11009,Government_Public,47060.24,637,19862.87,24,0.26,12.68,2,Mortgage,Auto_Purchase,0,0
APP_11010,Salaried_Corporate,90241.82,651,61505.40,36,0.39,11.86,3,Mortgage,Business_Expansion,1,0
APP_11011,Salaried_Corporate,55398.44,700,31950.45,12,0.40,12.11,1,Mortgage,Education_Tuition,0,0
APP_11012,Self_Employed_Professional,79461.48,695,16230.98,36,0.18,11.67,3,Rent,Home_Improvement,0,0
APP_11013,Salaried_Corporate,47599.49,769,23869.89,36,0.44,7.54,4,Mortgage,Medical_Emergency,0,0
APP_11014,Self_Employed_Professional,81222.58,744,55603.65,24,0.35,8.62,3,Own_Outright,Education_Tuition,0,0
APP_11015,Salaried_Corporate,97986.68,588,60811.36,12,0.58,13.91,1,Mortgage,Debt_Consolidation,2,1
APP_11016,Salaried_Corporate,55215.92,679,30062.64,36,0.24,12.00,1,Own_Outright,Debt_Consolidation,0,0
APP_11017,Self_Employed_Professional,80478.17,609,56732.58,48,0.34,14.41,5,Mortgage,Debt_Consolidation,3,0
APP_11018,Self_Employed_Professional,54274.94,785,42455.62,36,0.60,7.60,3,Mortgage,Home_Improvement,1,0
APP_11019,Salaried_Corporate,38012.02,627,9517.97,24,0.22,12.90,3,Mortgage,Medical_Emergency,0,0
APP_11020,Salaried_Corporate,84894.37,703,27908.53,24,0.15,10.85,3,Rent,Debt_Consolidation,0,0
APP_11021,Salaried_Corporate,79677.03,645,67102.18,24,0.46,15.02,6,Own_Outright,Home_Improvement,0,0
APP_11022,Salaried_Corporate,86427.07,561,27583.54,60,0.13,15.67,2,Mortgage,Medical_Emergency,4,1
APP_11023,Retired,101721.06,608,74167.80,60,0.46,15.20,3,Rent,Auto_Purchase,0,1
APP_11024,Small_Business_Owner,59162.08,674,30910.90,36,0.34,11.68,7,Rent,Debt_Consolidation,0,0
APP_11025,Salaried_Corporate,61156.00,727,25650.51,60,0.29,10.79,2,Own_Outright,Auto_Purchase,0,0
APP_11026,Salaried_Corporate,58209.45,725,38367.96,24,0.30,10.57,2,Employer_Provided,Business_Expansion,0,0
APP_11027,Salaried_Corporate,77294.63,604,52353.36,48,0.35,14.40,1,Mortgage,Home_Improvement,2,1
APP_11028,Salaried_Corporate,62166.01,710,21166.49,48,0.27,11.14,3,Rent,Home_Improvement,0,0
APP_11029,Government_Public,70028.75,752,11045.01,36,0.07,10.07,3,Rent,Debt_Consolidation,0,0
APP_11030,Salaried_Corporate,47844.44,723,33245.23,48,0.24,10.21,2,Own_Outright,Auto_Purchase,0,0
APP_11031,Government_Public,41671.89,666,26362.70,36,0.37,12.06,1,Own_Outright,Education_Tuition,0,0
APP_11032,Government_Public,43961.65,693,10298.19,60,0.16,11.77,2,Mortgage,Debt_Consolidation,0,0
APP_11033,Small_Business_Owner,79814.93,700,14032.97,24,0.16,12.29,2,Mortgage,Education_Tuition,0,0
APP_11034,Self_Employed_Professional,64907.09,781,39750.51,12,0.23,6.96,3,Own_Outright,Debt_Consolidation,0,0
APP_11035,Salaried_Corporate,52992.62,801,30249.70,36,0.31,6.34,0,Rent,Education_Tuition,0,0
APP_11036,Government_Public,89188.02,732,61022.64,24,0.59,10.97,2,Mortgage,Home_Improvement,1,0
APP_11037,Government_Public,127519.26,693,97073.87,24,0.59,10.80,2,Own_Outright,Home_Improvement,0,0
APP_11038,Self_Employed_Professional,52963.20,688,32562.63,12,0.45,12.41,4,Mortgage,Business_Expansion,0,0
APP_11039,Salaried_Corporate,40627.59,695,24170.75,36,0.21,10.62,4,Mortgage,Medical_Emergency,0,0
APP_11040,Salaried_Corporate,101245.76,703,52086.28,48,0.32,10.50,1,Mortgage,Debt_Consolidation,0,0
APP_11041,Salaried_Corporate,66632.19,656,36406.84,36,0.51,13.39,3,Employer_Provided,Auto_Purchase,0,1
APP_11042,Salaried_Corporate,60929.98,818,50682.29,36,0.63,7.33,1,Mortgage,Debt_Consolidation,0,0
APP_11043,Self_Employed_Professional,104609.41,639,19101.02,12,0.15,12.26,3,Mortgage,Education_Tuition,2,0
APP_11044,Government_Public,58797.48,774,31194.64,36,0.35,8.80,1,Mortgage,Debt_Consolidation,0,0
APP_11045,Self_Employed_Professional,79116.57,547,25575.46,36,0.18,15.94,3,Own_Outright,Home_Improvement,0,0
APP_11046,Self_Employed_Professional,71119.68,672,46780.32,36,0.36,12.34,2,Own_Outright,Home_Improvement,0,1
APP_11047,Small_Business_Owner,284937.51,668,150000.00,36,0.44,12.18,2,Mortgage,Home_Improvement,0,0
APP_11048,Self_Employed_Professional,62290.76,705,20912.64,24,0.21,10.67,1,Mortgage,Home_Improvement,1,0
APP_11049,Salaried_Corporate,100867.95,666,68678.43,36,0.37,11.71,4,Mortgage,Home_Improvement,0,0
APP_11050,Small_Business_Owner,59112.88,780,35513.92,60,0.45,6.77,1,Mortgage,Auto_Purchase,0,0
APP_11051,Salaried_Corporate,81025.49,674,65843.95,36,0.72,11.41,2,Rent,Debt_Consolidation,0,0
APP_11052,Government_Public,60585.39,623,43676.20,84,0.44,14.30,2,Rent,Auto_Purchase,1,1
APP_11053,Salaried_Corporate,94649.06,627,65340.03,36,0.31,13.97,0,Mortgage,Debt_Consolidation,0,0
APP_11054,Self_Employed_Professional,63382.59,659,15739.80,24,0.18,11.79,3,Own_Outright,Education_Tuition,1,0
APP_11055,Self_Employed_Professional,82998.27,737,69778.62,48,0.50,10.54,3,Mortgage,Auto_Purchase,0,0
APP_11056,Salaried_Corporate,47089.34,749,33309.60,60,0.50,9.52,1,Mortgage,Auto_Purchase,2,0
APP_11057,Salaried_Corporate,46235.95,612,34205.78,60,0.70,14.64,1,Own_Outright,Debt_Consolidation,3,1
APP_11058,Salaried_Corporate,28369.45,638,19182.46,36,0.42,12.39,1,Rent,Education_Tuition,0,0
APP_11059,Small_Business_Owner,78011.45,621,58369.81,24,0.40,15.27,3,Mortgage,Medical_Emergency,0,1
APP_11060,Salaried_Corporate,49412.23,671,28470.33,48,0.54,12.42,6,Mortgage,Business_Expansion,0,0
APP_11061,Self_Employed_Professional,177721.56,753,28290.93,24,0.12,10.32,1,Mortgage,Debt_Consolidation,0,0
APP_11062,Government_Public,53500.99,701,25381.38,12,0.25,10.46,4,Mortgage,Auto_Purchase,0,0
APP_11063,Self_Employed_Professional,115946.11,726,37548.50,24,0.17,8.60,3,Own_Outright,Medical_Emergency,0,0
APP_11064,Government_Public,110742.63,739,40739.06,24,0.26,8.84,1,Rent,Business_Expansion,1,0
APP_11065,Salaried_Corporate,59236.60,652,20311.85,36,0.20,13.56,2,Mortgage,Home_Improvement,0,0
APP_11066,Salaried_Corporate,47499.26,607,28114.32,60,0.48,13.44,2,Rent,Debt_Consolidation,2,1
APP_11067,Salaried_Corporate,62279.58,652,43693.66,48,0.33,13.92,0,Employer_Provided,Education_Tuition,0,0
APP_11068,Government_Public,110271.85,743,83656.02,48,0.35,8.88,0,Mortgage,Debt_Consolidation,0,0
APP_11069,Small_Business_Owner,185066.26,729,140989.26,48,0.37,10.27,2,Own_Outright,Medical_Emergency,0,0
APP_11070,Government_Public,37961.39,695,6231.14,36,0.14,11.37,4,Mortgage,Debt_Consolidation,0,0
APP_11071,Self_Employed_Professional,66597.68,752,45148.70,36,0.27,8.89,2,Own_Outright,Business_Expansion,0,0
APP_11072,Salaried_Corporate,50411.02,699,40379.31,48,0.57,10.79,2,Rent,Home_Improvement,0,0
APP_11073,Salaried_Corporate,56231.15,668,38887.49,36,0.60,11.36,3,Rent,Debt_Consolidation,0,0
APP_11074,Self_Employed_Professional,142641.34,588,33027.41,36,0.11,16.59,4,Own_Outright,Auto_Purchase,2,0
APP_11075,Salaried_Corporate,46802.54,773,38387.17,48,0.72,8.79,2,Rent,Debt_Consolidation,0,0
APP_11076,Self_Employed_Professional,32101.88,684,16098.65,48,0.39,10.28,1,Own_Outright,Debt_Consolidation,0,0
APP_11077,Government_Public,72468.76,661,39996.96,36,0.27,11.32,1,Rent,Education_Tuition,0,0
APP_11078,Salaried_Corporate,78496.63,683,27322.14,36,0.33,12.04,1,Rent,Debt_Consolidation,0,0
APP_11079,Small_Business_Owner,54749.09,787,40659.34,48,0.63,7.87,0,Rent,Debt_Consolidation,0,0
APP_11080,Self_Employed_Professional,48697.77,755,37202.14,60,0.29,7.57,3,Mortgage,Medical_Emergency,0,0
APP_11081,Salaried_Corporate,71122.05,667,51288.33,48,0.61,14.22,3,Mortgage,Debt_Consolidation,0,1
APP_11082,Salaried_Corporate,36045.72,721,10632.73,24,0.20,8.02,0,Rent,Business_Expansion,0,0
APP_11083,Self_Employed_Professional,80001.06,770,19122.89,36,0.21,8.12,1,Mortgage,Auto_Purchase,0,0
APP_11084,Small_Business_Owner,56586.67,713,47165.03,84,0.59,10.55,0,Own_Outright,Education_Tuition,0,0
APP_11085,Salaried_Corporate,123519.29,698,93952.28,36,0.63,10.53,4,Own_Outright,Education_Tuition,0,0
APP_11086,Salaried_Corporate,76365.50,554,57238.30,48,0.64,16.92,1,Rent,Education_Tuition,2,1
APP_11087,Salaried_Corporate,61755.51,771,42977.20,36,0.58,8.86,4,Rent,Debt_Consolidation,1,0
APP_11088,Small_Business_Owner,59673.06,623,13400.59,36,0.09,13.88,4,Mortgage,Medical_Emergency,1,0
APP_11089,Salaried_Corporate,27717.76,568,14144.29,36,0.38,15.68,5,Own_Outright,Education_Tuition,1,1
APP_11090,Self_Employed_Professional,62576.79,573,14442.18,36,0.20,15.99,1,Rent,Medical_Emergency,2,1
APP_11091,Salaried_Corporate,60387.60,634,26922.79,36,0.41,13.20,1,Mortgage,Business_Expansion,0,1
APP_11092,Small_Business_Owner,67720.06,722,17817.24,48,0.21,9.00,4,Own_Outright,Education_Tuition,0,0
APP_11093,Salaried_Corporate,60740.50,765,29497.55,36,0.26,9.44,2,Own_Outright,Debt_Consolidation,0,0
APP_11094,Salaried_Corporate,125836.53,712,78037.30,60,0.54,11.97,1,Mortgage,Home_Improvement,0,0
APP_11095,Self_Employed_Professional,58628.85,803,43310.17,12,0.27,7.37,1,Mortgage,Debt_Consolidation,0,0
APP_11096,Small_Business_Owner,45262.86,664,9343.73,48,0.17,12.38,4,Mortgage,Education_Tuition,0,0
APP_11097,Government_Public,31284.54,675,24228.45,24,0.50,11.87,2,Rent,Business_Expansion,0,0
APP_11098,Retired,54140.38,569,15309.46,48,0.25,14.65,0,Mortgage,Home_Improvement,1,1
APP_11099,Self_Employed_Professional,41308.91,653,33478.21,60,0.53,12.25,4,Own_Outright,Debt_Consolidation,0,1
APP_11100,Self_Employed_Professional,36898.82,557,17979.29,48,0.29,16.77,3,Own_Outright,Debt_Consolidation,1,0
APP_11101,Self_Employed_Professional,57509.82,603,10912.49,36,0.16,14.69,0,Mortgage,Debt_Consolidation,2,0
APP_11102,Self_Employed_Professional,110440.13,731,77707.92,24,0.39,11.26,0,Own_Outright,Home_Improvement,0,0
APP_11103,Salaried_Corporate,100786.60,580,18448.55,84,0.12,15.91,1,Mortgage,Business_Expansion,4,1
APP_11104,Small_Business_Owner,37164.25,587,21896.98,36,0.50,14.73,0,Mortgage,Debt_Consolidation,3,1
APP_11105,Retired,67272.68,576,47618.02,12,0.25,15.99,3,Mortgage,Auto_Purchase,3,1
APP_11106,Salaried_Corporate,80050.47,740,37946.02,12,0.27,9.41,1,Own_Outright,Education_Tuition,1,0
APP_11107,Salaried_Corporate,86086.77,797,53960.66,48,0.53,6.20,1,Own_Outright,Education_Tuition,0,0
APP_11108,Salaried_Corporate,136168.49,685,74996.86,60,0.48,12.38,2,Mortgage,Debt_Consolidation,0,0
APP_11109,Salaried_Corporate,39090.91,751,7787.71,48,0.09,9.58,1,Mortgage,Debt_Consolidation,1,0
APP_11110,Self_Employed_Professional,44417.06,614,28222.27,36,0.39,16.45,0,Mortgage,Debt_Consolidation,2,0
APP_11111,Salaried_Corporate,49110.44,770,40116.45,48,0.45,8.06,2,Mortgage,Debt_Consolidation,0,0
APP_11112,Self_Employed_Professional,78030.93,643,30430.46,60,0.36,13.64,1,Mortgage,Debt_Consolidation,0,1
APP_11113,Small_Business_Owner,22000.00,733,5242.79,48,0.16,9.23,3,Mortgage,Home_Improvement,0,0
APP_11114,Salaried_Corporate,59700.77,688,19667.53,36,0.19,10.74,2,Own_Outright,Auto_Purchase,0,0
APP_11115,Small_Business_Owner,29670.93,565,17650.73,84,0.52,17.72,0,Rent,Debt_Consolidation,2,1
APP_11116,Small_Business_Owner,66101.90,632,55419.95,84,0.65,11.80,1,Mortgage,Medical_Emergency,0,1
APP_11117,Self_Employed_Professional,167969.14,701,120637.38,36,0.56,10.94,1,Rent,Home_Improvement,0,0
APP_11118,Salaried_Corporate,99255.40,570,69155.28,36,0.50,17.06,1,Mortgage,Debt_Consolidation,0,0
APP_11119,Government_Public,38108.63,709,15328.88,60,0.24,9.44,0,Mortgage,Debt_Consolidation,1,0
APP_11120,Salaried_Corporate,54809.26,598,31625.81,48,0.24,14.25,2,Mortgage,Debt_Consolidation,0,0
APP_11121,Salaried_Corporate,44338.02,725,19194.89,24,0.32,10.83,3,Mortgage,Home_Improvement,1,0
APP_11122,Salaried_Corporate,118486.86,602,22644.16,84,0.11,13.55,3,Own_Outright,Medical_Emergency,3,0
APP_11123,Government_Public,24567.62,719,12135.23,48,0.31,10.58,2,Mortgage,Debt_Consolidation,0,0
APP_11124,Salaried_Corporate,54303.61,743,28972.09,48,0.48,8.82,3,Rent,Debt_Consolidation,0,0
APP_11125,Salaried_Corporate,48365.89,679,35950.97,36,0.58,12.82,4,Own_Outright,Debt_Consolidation,0,0
APP_11126,Small_Business_Owner,39028.88,685,26703.55,12,0.56,12.58,6,Rent,Debt_Consolidation,2,1
APP_11127,Self_Employed_Professional,139572.74,787,65307.41,36,0.38,7.49,2,Mortgage,Auto_Purchase,0,0
